geo_id,c1mom_mean,c1mom_high,c2mom_mean,c2mom_high,c3mom_mean,c3mom_high,c4mom_mean,c4mom_high,c5mom_mean,c5mom_high
1400000US12099005918,,,,,,,,,,
1400000US12099005926,,,,,,,,,,
1400000US12099005935,,,,,,,,,,
1400000US12099005939,,,,,,,,,,
1400000US12099005950,,,,,,,,,,
1400000US12099005954,,,,,,,,,,
1400000US12099005955,,,,,,,,,,
1400000US12099005956,,,,,,,,,,
1400000US12099006005,,,,,,,,,,
1400000US12099006007,,,,,,,,,,
1400000US12099006009,,,,,,,,,,
1400000US12099006100,,,,,,,,,,
1400000US12099006401,,,,,,,,,,
1400000US12099006604,,,,,,,,,,
1400000US12099006802,,,,,,,,,,
1400000US12099006911,,,,,,,,,,
1400000US12099007006,,,,,,,,,,
1400000US12099007009,,,,,,,,,,
1400000US12099007202,,,,,,,,,,
1400000US12099007410,,,,,,,,,,
1400000US12099007418,,,,,,,,,,
1400000US12099007505,,,,,,,,,,
1400000US12099007607,,,,,,,,,,
1400000US12099007615,,,,,,,,,,
1400000US12099007710,,,,,,,,,,
1400000US12099007730,,,,,,,,,,
1400000US12099007741,,,,,,,,,,
1400000US12099007746,,,,,,,,,,
1400000US12099007752,,,,,,,,,,
1400000US12099007760,,,,,,,,,,
1400000US12099007764,,,,,,,,,,
1400000US12099007809,,,,,,,,,,
1400000US12099007818,,,,,,,,,,
1400000US12099007832,,,,,,,,,,
1400000US12099007838,,,,,,,,,,
1400000US12099008002,,,,,,,,,,
1400000US12099980500,,,,,,,,,,
1400000US12109021003,,,,,,,,,,
1400000US12109021004,,,,,,,,,,
1400000US12109021302,,,,,,,,,,
1400000US12111380100,,,,,,,,,,
1400000US12111380600,,,,,,,,,,
1400000US12111381101,,,,,,,,,,
1400000US12111381102,,,,,,,,,,
1400000US12111381601,,,,,,,,,,
1400000US12111381802,,,,,,,,,,
1400000US12111382007,,,,,,,,,,
1400000US12111382008,,,,,,,,,,
1400000US12111382110,,,,,,,,,,
1400000US12111980000,,,,,,,,,,
1400000US12113010504,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
1400000US12113010708,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
1400000US12113010802,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
1400000US12115002510,,,,,,,,,,
1400000US12113010900,1.8,3.1,5.3,6.7,9.3,10.4,12.7,13.7,16,16.9
1400000US12115000300,,,,,,,,,,
1400000US12115000406,,,,,,,,,,
1400000US12115000601,,,,,,,,,,
1400000US12115001204,,,,,,,,,,
1400000US12115001304,,,,,,,,,,
1400000US12115001504,,,,,,,,,,
1400000US12115001506,,,,,,,,,,
1400000US12115001702,,,,,,,,,,
1400000US12115001804,,,,,,,,,,
1400000US12115002003,,,,,,,,,,
1400000US12115002007,,,,,,,,,,
1400000US12115002008,,,,,,,,,,
1400000US12115002009,,,,,,,,,,
1400000US12115002010,,,,,,,,,,
1400000US12115002302,,,,,,,,,,
1400000US12115002504,,,,,,,,,,
1400000US12115002604,,,,,,,,,,
1400000US12115002714,,,,,,,,,,
1400000US12115002720,,,,,,,,,,
1400000US12117020101,,,,,,,,,,
1400000US12117020302,,,,,,,,,,
1400000US12117020704,,,,,,,,,,
1400000US12117020810,,,,,,,,,,
1400000US12117021306,,,,,,,,,,
1400000US12117021312,,,,,,,,,,
1400000US12117021319,,,,,,,,,,
1400000US12117021502,,,,,,,,,,
1400000US12117021613,,,,,,,,,,
1400000US12117021706,,,,,,,,,,
1400000US12105011913,,,,,,,,,,
1400000US12117021901,,,,,,,,,,
1400000US12117022105,,,,,,,,,,
1400000US12117022206,,,,,,,,,,
1400000US12119910800,,,,,,,,,,
1400000US12119911000,,,,,,,,,,
1400000US12103026102,,,,,,,,,,
1400000US12103026200,,,,,,,,,,
1400000US12103026300,,,,,,,,,,
1400000US12103026601,,,,,,,,,,
1400000US12103026703,,,,,,,,,,
1400000US12103026817,,,,,,,,,,
1400000US12103026819,,,,,,,,,,
1400000US12103027105,,,,,,,,,,
1400000US12103027207,,,,,,,,,,
1400000US12103027314,,,,,,,,,,
1400000US12103027321,,,,,,,,,,
1400000US12103027323,,,,,,,,,,
1400000US12103027402,,,,,,,,,,
1400000US12103027604,,,,,,,,,,
1400000US12103027701,,,,,,,,,,
1400000US12103027903,,,,,,,,,,
1400000US12103028004,,,,,,,,,,
1400000US12103028200,,,,,,,,,,
1400000US12103990000,,,,,,,,,,
1400000US12105010401,,,,,,,,,,
1400000US12105010501,,,,,,,,,,
1400000US12105010702,,,,,,,,,,
1400000US12105011100,,,,,,,,,,
1400000US12105011300,,,,,,,,,,
1400000US12105011704,,,,,,,,,,
1400000US12105011821,,,,,,,,,,
1400000US12105011833,,,,,,,,,,
1400000US12105011902,,,,,,,,,,
1400000US12105012113,,,,,,,,,,
1400000US12105012125,,,,,,,,,,
1400000US12105012126,,,,,,,,,,
1400000US12105012127,,,,,,,,,,
1400000US12105012205,,,,,,,,,,
1400000US12105012405,,,,,,,,,,
1400000US12105012406,,,,,,,,,,
1400000US12105012506,,,,,,,,,,
1400000US12105012601,,,,,,,,,,
1400000US12105013001,,,,,,,,,,
1400000US12105013300,,,,,,,,,,
1400000US12105013901,,,,,,,,,,
1400000US12105014006,,,,,,,,,,
1400000US12105014202,,,,,,,,,,
1400000US12105014502,,,,,,,,,,
1400000US12105014901,,,,,,,,,,
1400000US12105015405,,,,,,,,,,
1400000US12105015701,,,,,,,,,,
1400000US12105016002,,,,,,,,,,
1400000US12107950700,,,,,,,,,,
1400000US12107980000,,,,,,,,,,
1400000US12109020400,,,,,,,,,,
1400000US12109020704,,,,,,,,,,
1400000US12109020710,,,,,,,,,,
1400000US12109021002,,,,,,,,,,
1400000US12009064700,,,,,,,,,,
1400000US12119911701,,,,,,,,,,
1400000US12119911702,,,,,,,,,,
1400000US12121970400,,,,,,,,,,
1400000US12127080201,,,,,,,,,,
1400000US12127080202,,,,,,,,,,
1400000US12127080400,,,,,,,,,,
1400000US12127080806,,,,,,,,,,
1400000US12127081101,,,,,,,,,,
1400000US12127081300,,,,,,,,,,
1400000US12127081900,,,,,,,,,,
1400000US12127082202,,,,,,,,,,
1400000US12127082405,,,,,,,,,,
1400000US12127082412,,,,,,,,,,
1400000US12127082507,,,,,,,,,,
1400000US12127082604,,,,,,,,,,
1400000US12127082703,,,,,,,,,,
1400000US12127083005,,,,,,,,,,
1400000US12127083208,,,,,,,,,,
1400000US12127090305,,,,,,,,,,
1400000US12127090500,,,,,,,,,,
1400000US12127090806,,,,,,,,,,
1400000US12127091015,,,,,,,,,,
1400000US12127092500,,,,,,,,,,
1400000US12131950301,,,,,,,,,,
1400000US12131950602,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
1400000US12131950603,99.9,1,3.1,4.1,6.2,7.2,9.4,10.3,12.6,13.4
1400000US12131950603,1,2.1,2.4,3.6,6.4,8,10.1,11,12.8,13.9
1400000US12133970200,,,,,,,,,,
1400000US12009064601,,,,,,,,,,
1400000US12009064901,,,,,,,,,,
1400000US12133970302,,,,,,,,,,
1400000US12009064202,,,,,,,,,,
1400000US12009064302,,,,,,,,,,
1400000US12009064400,,,,,,,,,,
1400000US12009064500,,,,,,,,,,
1400000US12009064602,,,,,,,,,,
1400000US12009064902,,,,,,,,,,
1400000US12009065001,,,,,,,,,,
1400000US12009065021,,,,,,,,,,
1400000US12009065121,,,,,,,,,,
1400000US12009065122,,,,,,,,,,
1400000US12009065123,,,,,,,,,,
1400000US12009065125,,,,,,,,,,
1400000US12009065201,,,,,,,,,,
1400000US12009065202,,,,,,,,,,
1400000US12009065231,,,,,,,,,,
1400000US12009065236,,,,,,,,,,
1400000US12009066101,,,,,,,,,,
1400000US12011020319,,,,,,,,,,
1400000US12009066104,,,,,,,,,,
1400000US12009066200,,,,,,,,,,
1400000US12009066301,,,,,,,,,,
1400000US12009066302,,,,,,,,,,
1400000US12009066400,,,,,,,,,,
1400000US12009066500,,,,,,,,,,
1400000US12009066700,,,,,,,,,,
1400000US12009066900,,,,,,,,,,
1400000US12009067100,,,,,,,,,,
1400000US12009068101,,,,,,,,,,
1400000US12009068102,,,,,,,,,,
1400000US12009068200,,,,,,,,,,
1400000US12009068300,,,,,,,,,,
1400000US12011020321,,,,,,,,,,
1400000US12009068501,,,,,,,,,,
1400000US12009068502,,,,,,,,,,
1400000US12009068601,,,,,,,,,,
1400000US12009068602,,,,,,,,,,
1400000US12009069200,,,,,,,,,,
1400000US12009069300,,,,,,,,,,
1400000US12009069400,,,,,,,,,,
1400000US12009069801,,,,,,,,,,
1400000US12009069802,,,,,,,,,,
1400000US12011010607,,,,,,,,,,
1400000US12011010609,,,,,,,,,,
1400000US12011010610,,,,,,,,,,
1400000US12011010612,,,,,,,,,,
1400000US12011010701,,,,,,,,,,
1400000US12011010702,,,,,,,,,,
1400000US12011010800,,,,,,,,,,
1400000US12011010902,,,,,,,,,,
1400000US12011011000,,,,,,,,,,
1400000US12011020101,,,,,,,,,,
1400000US12011020103,,,,,,,,,,
1400000US12011020204,,,,,,,,,,
1400000US12011020205,,,,,,,,,,
1400000US12011020206,,,,,,,,,,
1400000US12011020209,,,,,,,,,,
1400000US12011020210,,,,,,,,,,
1400000US12011020211,,,,,,,,,,
1400000US12011020212,,,,,,,,,,
1400000US12011020308,,,,,,,,,,
1400000US12011020309,,,,,,,,,,
1400000US12011020312,,,,,,,,,,
1400000US12011020313,,,,,,,,,,
1400000US12011020314,,,,,,,,,,
1400000US12011020315,,,,,,,,,,
1400000US12011020317,,,,,,,,,,
1400000US12011020318,,,,,,,,,,
1400000US12011020323,,,,,,,,,,
1400000US12011020324,,,,,,,,,,
1400000US12011020326,,,,,,,,,,
1400000US12011020404,,,,,,,,,,
1400000US12011020406,,,,,,,,,,
1400000US12011020407,,,,,,,,,,
1400000US12011020409,,,,,,,,,,
1400000US12011060608,,,,,,,,,,
1400000US12011060609,,,,,,,,,,
1400000US12011060700,,,,,,,,,,
1400000US12011060801,,,,,,,,,,
1400000US12011060802,,,,,,,,,,
1400000US12011061001,,,,,,,,,,
1400000US12011061002,,,,,,,,,,
1400000US12011061100,,,,,,,,,,
1400000US12011070101,,,,,,,,,,
1400000US12011070102,,,,,,,,,,
1400000US12011070204,,,,,,,,,,
1400000US12011070207,,,,,,,,,,
1400000US12011070208,,,,,,,,,,
1400000US12011070209,,,,,,,,,,
1400000US12011070211,,,,,,,,,,
1400000US12011070304,,,,,,,,,,
1400000US12011070305,,,,,,,,,,
1400000US12011070306,,,,,,,,,,
1400000US12011070310,,,,,,,,,,
1400000US12011070312,,,,,,,,,,
1400000US12009071340,,,,,,,,,,
1400000US12009069901,,,,,,,,,,
1400000US12009069902,,,,,,,,,,
1400000US12009071100,,,,,,,,,,
1400000US12009071500,,,,,,,,,,
1400000US12009071200,,,,,,,,,,
1400000US12009071301,,,,,,,,,,
1400000US12009071332,,,,,,,,,,
1400000US12009071334,,,,,,,,,,
1400000US12009071336,,,,,,,,,,
1400000US12009071337,,,,,,,,,,
1400000US12009071338,,,,,,,,,,
1400000US12009071339,,,,,,,,,,
1400000US12011091202,,,,,,,,,,
1400000US12009071600,,,,,,,,,,
1400000US12009980000,,,,,,,,,,
1400000US12009980100,,,,,,,,,,
1400000US12011010103,,,,,,,,,,
1400000US12011010104,,,,,,,,,,
1400000US12011010200,,,,,,,,,,
1400000US12011010305,,,,,,,,,,
1400000US12011010306,,,,,,,,,,
1400000US12011010307,,,,,,,,,,
1400000US12011010401,,,,,,,,,,
1400000US12011010402,,,,,,,,,,
1400000US12011070315,,,,,,,,,,
1400000US12011010403,,,,,,,,,,
1400000US12011010405,,,,,,,,,,
1400000US12011010407,,,,,,,,,,
1400000US12011010502,,,,,,,,,,
1400000US12011010503,,,,,,,,,,
1400000US12011010504,,,,,,,,,,
1400000US12011010601,,,,,,,,,,
1400000US12011010604,,,,,,,,,,
1400000US12011010605,,,,,,,,,,
1400000US12011100300,,,,,,,,,,
1400000US12011100400,,,,,,,,,,
1400000US12011100501,,,,,,,,,,
1400000US12011100600,,,,,,,,,,
1400000US12011050311,,,,,,,,,,
1400000US12011100700,,,,,,,,,,
1400000US12011100801,,,,,,,,,,
1400000US12011100802,,,,,,,,,,
1400000US12011110100,,,,,,,,,,
1400000US12011110302,,,,,,,,,,
1400000US12011110303,,,,,,,,,,
1400000US12011110307,,,,,,,,,,
1400000US12011110309,,,,,,,,,,
1400000US12011110311,,,,,,,,,,
1400000US12011110313,,,,,,,,,,
1400000US12011110319,,,,,,,,,,
1400000US12011110320,,,,,,,,,,
1400000US12011110321,,,,,,,,,,
1400000US12011110322,,,,,,,,,,
1400000US12011110324,,,,,,,,,,
1400000US12011070320,,,,,,,,,,
1400000US12011110325,,,,,,,,,,
1400000US12011110327,,,,,,,,,,
1400000US12011110328,,,,,,,,,,
1400000US12011110331,,,,,,,,,,
1400000US12011110332,,,,,,,,,,
1400000US12011110333,,,,,,,,,,
1400000US12011110335,,,,,,,,,,
1400000US12011110336,,,,,,,,,,
1400000US12011110337,,,,,,,,,,
1400000US12011110339,,,,,,,,,,
1400000US12011110340,,,,,,,,,,
1400000US12011110341,,,,,,,,,,
1400000US12011110343,,,,,,,,,,
1400000US12011110402,,,,,,,,,,
1400000US12011110403,,,,,,,,,,
1400000US12011110404,,,,,,,,,,
1400000US12011110502,,,,,,,,,,
1400000US12011080406,,,,,,,,,,
1400000US12011110600,,,,,,,,,,
1400000US12011980000,,,,,,,,,,
1400000US12013010100,,,,,,,,,,
1400000US12011070317,,,,,,,,,,
1400000US12011070318,,,,,,,,,,
1400000US12011070319,,,,,,,,,,
1400000US12011080500,,,,,,,,,,
1400000US12013010200,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
1400000US12015010200,,,,,,,,,,
1400000US12015010301,,,,,,,,,,
1400000US12015010401,,,,,,,,,,
1400000US12011070313,,,,,,,,,,
1400000US12011070314,,,,,,,,,,
1400000US12011091201,,,,,,,,,,
1400000US12011070321,,,,,,,,,,
1400000US12011070401,,,,,,,,,,
1400000US12011070402,,,,,,,,,,
1400000US12011070404,,,,,,,,,,
1400000US12011070405,,,,,,,,,,
1400000US12011070501,,,,,,,,,,
1400000US12011070502,,,,,,,,,,
1400000US12011070602,,,,,,,,,,
1400000US12011080102,,,,,,,,,,
1400000US12011080103,,,,,,,,,,
1400000US12011080200,,,,,,,,,,
1400000US12011080402,,,,,,,,,,
1400000US12011080403,,,,,,,,,,
1400000US12011090101,,,,,,,,,,
1400000US12011090102,,,,,,,,,,
1400000US12011090301,,,,,,,,,,
1400000US12011090302,,,,,,,,,,
1400000US12011090401,,,,,,,,,,
1400000US12011090403,,,,,,,,,,
1400000US12011090502,,,,,,,,,,
1400000US12011090503,,,,,,,,,,
1400000US12011090504,,,,,,,,,,
1400000US12011090601,,,,,,,,,,
1400000US12011090602,,,,,,,,,,
1400000US12011090700,,,,,,,,,,
1400000US12011090802,,,,,,,,,,
1400000US12011090900,,,,,,,,,,
1400000US12011091000,,,,,,,,,,
1400000US12011091400,,,,,,,,,,
1400000US12011091500,,,,,,,,,,
1400000US12011091600,,,,,,,,,,
1400000US12011091702,,,,,,,,,,
1400000US12011091801,,,,,,,,,,
1400000US12011091802,,,,,,,,,,
1400000US12011091902,,,,,,,,,,
1400000US12011092000,,,,,,,,,,
1400000US12011100101,,,,,,,,,,
1400000US12011100103,,,,,,,,,,
1400000US12011100105,,,,,,,,,,
1400000US12011100201,,,,,,,,,,
1400000US12017450303,,,,,,,,,,
1400000US12017450701,,,,,,,,,,
1400000US12017450304,,,,,,,,,,
1400000US12017450400,,,,,,,,,,
1400000US12017450500,,,,,,,,,,
1400000US12017450602,,,,,,,,,,
1400000US12017450702,,,,,,,,,,
1400000US12017450800,,,,,,,,,,
1400000US12017450901,,,,,,,,,,
1400000US12017450902,,,,,,,,,,
1400000US12017451000,,,,,,,,,,
1400000US12015020601,,,,,,,,,,
1400000US12057002300,,,,,,,,,,
1400000US12017451102,,,,,,,,,,
1400000US12017451200,,,,,,,,,,
1400000US12017451300,,,,,,,,,,
1400000US12017451400,,,,,,,,,,
1400000US12017451501,,,,,,,,,,
1400000US12017451502,,,,,,,,,,
1400000US12017451602,,,,,,,,,,
1400000US12015020602,,,,,,,,,,
1400000US12017451700,,,,,,,,,,
1400000US12019030102,,,,,,,,,,
1400000US12019030103,,,,,,,,,,
1400000US12019030104,,,,,,,,,,
1400000US12015010402,,,,,,,,,,
1400000US12015010403,,,,,,,,,,
1400000US12015010404,,,,,,,,,,
1400000US12015010501,,,,,,,,,,
1400000US12015010502,,,,,,,,,,
1400000US12015020103,,,,,,,,,,
1400000US12015020104,,,,,,,,,,
1400000US12015020202,,,,,,,,,,
1400000US12015020301,,,,,,,,,,
1400000US12015020302,,,,,,,,,,
1400000US12015020303,,,,,,,,,,
1400000US12015020400,,,,,,,,,,
1400000US12015020501,,,,,,,,,,
1400000US12057011804,,,,,,,,,,
1400000US12015020700,,,,,,,,,,
1400000US12015020800,,,,,,,,,,
1400000US12015020900,,,,,,,,,,
1400000US12015021002,,,,,,,,,,
1400000US12015021003,,,,,,,,,,
1400000US12015030100,,,,,,,,,,
1400000US12015030200,,,,,,,,,,
1400000US12015030301,,,,,,,,,,
1400000US12015030302,,,,,,,,,,
1400000US12015030402,,,,,,,,,,
1400000US12019030500,,,,,,,,,,
1400000US12015030501,,,,,,,,,,
1400000US12015030502,,,,,,,,,,
1400000US12015030503,,,,,,,,,,
1400000US12017450101,,,,,,,,,,
1400000US12017450102,,,,,,,,,,
1400000US12017450202,,,,,,,,,,
1400000US12017450302,,,,,,,,,,
1400000US12019030201,,,,,,,,,,
1400000US12019030202,,,,,,,,,,
1400000US12019030203,,,,,,,,,,
1400000US12019030303,,,,,,,,,,
1400000US12019030304,,,,,,,,,,
1400000US12019030400,,,,,,,,,,
1400000US12011050309,,,,,,,,,,
1400000US12019030600,,,,,,,,,,
1400000US12019030701,,,,,,,,,,
1400000US12019030702,,,,,,,,,,
1400000US12019030703,,,,,,,,,,
1400000US12019030802,,,,,,,,,,
1400000US12019030902,,,,,,,,,,
1400000US12019030903,,,,,,,,,,
1400000US12019030904,,,,,,,,,,
1400000US12019031101,,,,,,,,,,
1400000US12019031105,,,,,,,,,,
1400000US12019031106,,,,,,,,,,
1400000US12019031107,,,,,,,,,,
1400000US12019031200,,,,,,,,,,
1400000US12019031300,,,,,,,,,,
1400000US12019031400,,,,,,,,,,
1400000US12019031500,,,,,,,,,,
1400000US12021000102,,,,,,,,,,
1400000US12021000200,,,,,,,,,,
1400000US12021000301,,,,,,,,,,
1400000US12021000401,,,,,,,,,,
1400000US12021000402,,,,,,,,,,
1400000US12021000500,,,,,,,,,,
1400000US12021000600,,,,,,,,,,
1400000US12021010102,,,,,,,,,,
1400000US12021010105,,,,,,,,,,
1400000US12021010106,,,,,,,,,,
1400000US12021010107,,,,,,,,,,
1400000US12021010108,,,,,,,,,,
1400000US12021010205,,,,,,,,,,
1400000US12021010208,,,,,,,,,,
1400000US12021010209,,,,,,,,,,
1400000US12021010210,,,,,,,,,,
1400000US12021010212,,,,,,,,,,
1400000US12021010213,,,,,,,,,,
1400000US12021010215,,,,,,,,,,
1400000US12021010401,,,,,,,,,,
1400000US12021010405,,,,,,,,,,
1400000US12021010408,,,,,,,,,,
1400000US12021010411,,,,,,,,,,
1400000US12021010412,,,,,,,,,,
1400000US12021010413,,,,,,,,,,
1400000US12021010414,,,,,,,,,,
1400000US12021010416,,,,,,,,,,
1400000US12021010417,,,,,,,,,,
1400000US12021010418,,,,,,,,,,
1400000US12021010420,,,,,,,,,,
1400000US12021010505,,,,,,,,,,
1400000US12021010506,,,,,,,,,,
1400000US12021010508,,,,,,,,,,
1400000US12011042302,,,,,,,,,,
1400000US12011042400,,,,,,,,,,
1400000US12011042500,,,,,,,,,,
1400000US12011042600,,,,,,,,,,
1400000US12011050310,,,,,,,,,,
1400000US12011042700,,,,,,,,,,
1400000US12011042900,,,,,,,,,,
1400000US12011043001,,,,,,,,,,
1400000US12011043002,,,,,,,,,,
1400000US12011043100,,,,,,,,,,
1400000US12011043301,,,,,,,,,,
1400000US12011043302,,,,,,,,,,
1400000US12011050204,,,,,,,,,,
1400000US12011050205,,,,,,,,,,
1400000US12011050206,,,,,,,,,,
1400000US12011050207,,,,,,,,,,
1400000US12011050208,,,,,,,,,,
1400000US12011050306,,,,,,,,,,
1400000US12011050307,,,,,,,,,,
1400000US12011050312,,,,,,,,,,
1400000US12011050402,,,,,,,,,,
1400000US12011050501,,,,,,,,,,
1400000US12011050502,,,,,,,,,,
1400000US12011050601,,,,,,,,,,
1400000US12011050701,,,,,,,,,,
1400000US12011050702,,,,,,,,,,
1400000US12011050800,,,,,,,,,,
1400000US12011050900,,,,,,,,,,
1400000US12011051002,,,,,,,,,,
1400000US12011060105,,,,,,,,,,
1400000US12011060107,,,,,,,,,,
1400000US12011060109,,,,,,,,,,
1400000US12011060112,,,,,,,,,,
1400000US12011060113,,,,,,,,,,
1400000US12011060114,,,,,,,,,,
1400000US12011060115,,,,,,,,,,
1400000US12011060117,,,,,,,,,,
1400000US12011060118,,,,,,,,,,
1400000US12011060119,,,,,,,,,,
1400000US12011060120,,,,,,,,,,
1400000US12011060121,,,,,,,,,,
1400000US12011060123,,,,,,,,,,
1400000US12011060124,,,,,,,,,,
1400000US12011060126,,,,,,,,,,
1400000US12011060127,,,,,,,,,,
1400000US12011060128,,,,,,,,,,
1400000US12011060203,,,,,,,,,,
1400000US12011060206,,,,,,,,,,
1400000US12011060207,,,,,,,,,,
1400000US12011060208,,,,,,,,,,
1400000US12011060211,,,,,,,,,,
1400000US12011060212,,,,,,,,,,
1400000US12001000808,,,,,,,,,,
1400000US12011060213,,,,,,,,,,
1400000US12021010509,,,,,,,,,,
1400000US12021010510,,,,,,,,,,
1400000US12021010601,,,,,,,,,,
1400000US12011020502,,,,,,,,,,
1400000US12011030100,,,,,,,,,,
1400000US12011030201,,,,,,,,,,
1400000US12011030202,,,,,,,,,,
1400000US12011030203,,,,,,,,,,
1400000US12011030302,,,,,,,,,,
1400000US12011030401,,,,,,,,,,
1400000US12011030500,,,,,,,,,,
1400000US12011030600,,,,,,,,,,
1400000US12011030702,,,,,,,,,,
1400000US12011030703,,,,,,,,,,
1400000US12011030704,,,,,,,,,,
1400000US12011030801,,,,,,,,,,
1400000US12011030802,,,,,,,,,,
1400000US12011030902,,,,,,,,,,
1400000US12011030903,,,,,,,,,,
1400000US12011030904,,,,,,,,,,
1400000US12011031002,,,,,,,,,,
1400000US12011031101,,,,,,,,,,
1400000US12011031102,,,,,,,,,,
1400000US12011031202,,,,,,,,,,
1400000US12011031204,,,,,,,,,,
1400000US12011031205,,,,,,,,,,
1400000US12011040101,,,,,,,,,,
1400000US12011040102,,,,,,,,,,
1400000US12011040204,,,,,,,,,,
1400000US12011040205,,,,,,,,,,
1400000US12011040206,,,,,,,,,,
1400000US12011040300,,,,,,,,,,
1400000US12011040402,,,,,,,,,,
1400000US12011040502,,,,,,,,,,
1400000US12011040503,,,,,,,,,,
1400000US12011040504,,,,,,,,,,
1400000US12011040601,,,,,,,,,,
1400000US12011040602,,,,,,,,,,
1400000US12011040702,,,,,,,,,,
1400000US12011040801,,,,,,,,,,
1400000US12011040802,,,,,,,,,,
1400000US12011040902,,,,,,,,,,
1400000US12011041000,,,,,,,,,,
1400000US12011041100,,,,,,,,,,
1400000US12011041200,,,,,,,,,,
1400000US12011041300,,,,,,,,,,
1400000US12011041400,,,,,,,,,,
1400000US12011041600,,,,,,,,,,
1400000US12011041700,,,,,,,,,,
1400000US12011041801,,,,,,,,,,
1400000US12011041900,,,,,,,,,,
1400000US12011042000,,,,,,,,,,
1400000US12011042100,,,,,,,,,,
1400000US12011042200,,,,,,,,,,
1400000US12001002000,,,,,,,,,,
1400000US12001002210,,,,,,,,,,
1400000US12001002218,,,,,,,,,,
1400000US12053040907,,,,,,,,,,
1400000US12001002101,,,,,,,,,,
1400000US12001002201,,,,,,,,,,
1400000US12001002202,,,,,,,,,,
1400000US12001002205,,,,,,,,,,
1400000US12001002208,,,,,,,,,,
1400000US12001002209,,,,,,,,,,
1400000US12001002219,,,,,,,,,,
1400000US12001002220,,,,,,,,,,
1400000US12001110800,,,,,,,,,,
1400000US12003040101,,,,,,,,,,
1400000US12003040102,,,,,,,,,,
1400000US12003040201,,,,,,,,,,
1400000US12011060501,,,,,,,,,,
1400000US12011060503,,,,,,,,,,
1400000US12011060504,,,,,,,,,,
1400000US12003040202,,,,,,,,,,
1400000US12005000202,2.2,3.3,4.8,5.7,7.6,8.1,10,10.8,12.4,13.8
1400000US12001000500,,,,,,,,,,
1400000US12001000600,,,,,,,,,,
1400000US12001000700,,,,,,,,,,
1400000US12005000300,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
1400000US12005000400,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
1400000US12011060302,,,,,,,,,,
1400000US12011060304,,,,,,,,,,
1400000US12011060305,,,,,,,,,,
1400000US12011060306,,,,,,,,,,
1400000US12011060401,,,,,,,,,,
1400000US12011060403,,,,,,,,,,
1400000US12001000809,,,,,,,,,,
1400000US12001000902,,,,,,,,,,
1400000US12001001000,,,,,,,,,,
1400000US12001001100,,,,,,,,,,
1400000US12001001202,,,,,,,,,,
1400000US12001001203,,,,,,,,,,
1400000US12001001400,,,,,,,,,,
1400000US12001001514,,,,,,,,,,
1400000US12001001516,,,,,,,,,,
1400000US12001001517,,,,,,,,,,
1400000US12001001519,,,,,,,,,,
1400000US12001001520,,,,,,,,,,
1400000US12001001603,,,,,,,,,,
1400000US12001001604,,,,,,,,,,
1400000US12001001701,,,,,,,,,,
1400000US12001001702,,,,,,,,,,
1400000US12001001801,,,,,,,,,,
1400000US12001001802,,,,,,,,,,
1400000US12001001805,,,,,,,,,,
1400000US12001001806,,,,,,,,,,
1400000US12057013318,,,,,,,,,,
1400000US12001001811,,,,,,,,,,
1400000US12001001813,,,,,,,,,,
1400000US12001001814,,,,,,,,,,
1400000US12001001902,,,,,,,,,,
1400000US12001001907,,,,,,,,,,
1400000US12001001908,,,,,,,,,,
1400000US12009062900,,,,,,,,,,
1400000US12007000400,,,,,,,,,,
1400000US12009060102,,,,,,,,,,
1400000US12009060200,,,,,,,,,,
1400000US12009060300,,,,,,,,,,
1400000US12009060400,,,,,,,,,,
1400000US12009060500,,,,,,,,,,
1400000US12009060700,,,,,,,,,,
1400000US12009061001,,,,,,,,,,
1400000US12009061100,,,,,,,,,,
1400000US12009061201,,,,,,,,,,
1400000US12009063000,,,,,,,,,,
1400000US12009061202,,,,,,,,,,
1400000US12009062103,,,,,,,,,,
1400000US12009062104,,,,,,,,,,
1400000US12009062107,,,,,,,,,,
1400000US12009062108,,,,,,,,,,
1400000US12009062109,,,,,,,,,,
1400000US12009062302,,,,,,,,,,
1400000US12009062400,,,,,,,,,,
1400000US12009062500,,,,,,,,,,
1400000US12009062600,,,,,,,,,,
1400000US12009062800,,,,,,,,,,
1400000US12005002400,99.9,99.9,99.9,99.9,99.9,99.9,1.2,3,4.9,5.9
1400000US12009063104,,,,,,,,,,
1400000US12009063105,,,,,,,,,,
1400000US12009063106,,,,,,,,,,
1400000US12009063107,,,,,,,,,,
1400000US12009064102,,,,,,,,,,
1400000US12009064124,,,,,,,,,,
1400000US12009064125,,,,,,,,,,
1400000US12009064126,,,,,,,,,,
1400000US12009064127,,,,,,,,,,
1400000US12005001000,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
